channelreachidpk,channelareaidfk,sdsfeaturedescription,mediaidfk,sdsid,sdsmetadataid,sourceprojection,mileagestart,mileageend,reportedlength,depthmaintained,depthauthorized,widthfrom,widthto,datecreated,sdsfeaturename,dateuploaded,sourceagency,usacedistrictcode,dateloadedenterprise,projectedarea,areasizeuom,channelreachcategory,channelreachtype,epsg,Shape__Area,Shape__Length
CEMVR_IL_PE_MVR_54,CEMVR_IL_PE_MVR,Peoria Pool RM 211 - 212,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{5c26ad85-fbab-4ffa-8071-7aab39958056},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,211.000000000000000,212.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4443552.341755130328238,Square Foot,Inland,non_fixed,3436,0.000044383852810,0.045550280797477
CEMVR_IL_PE_MVR_55,CEMVR_IL_PE_MVR,Peoria Pool RM 212 - 213,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{72acf9a2-2797-408d-a9a7-35f927d7862c},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,212.000000000000000,213.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,5308936.847126269713044,Square Foot,Inland,non_fixed,3436,0.000053030649269,0.051115634602971
CEMVR_IL_PE_MVR_56,CEMVR_IL_PE_MVR,Peoria Pool RM 213 - 214,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{582fe6eb-c148-4a50-b776-09d3cc461439},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,213.000000000000000,214.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3829106.122219829820096,Square Foot,Inland,non_fixed,3436,0.000038251122987,0.042240421867197
CEMVR_IL_PE_MVR_57,CEMVR_IL_PE_MVR,Peoria Pool RM 214 - 215,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b7265069-9706-4711-84c9-cd183e7cae32},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,214.000000000000000,215.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4394077.832635410130024,Square Foot,Inland,non_fixed,3436,0.000043900216042,0.042614714109704
CEMVR_IL_PE_MVR_58,CEMVR_IL_PE_MVR,Peoria Pool RM 215 - 216,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{32cc90fa-7a35-42a8-b9ec-4eec98a160ac},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,215.000000000000000,216.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,5395549.955433050170541,Square Foot,Inland,non_fixed,3436,0.000053906058838,0.062637796167883
CEMVR_IL_PE_MVR_59,CEMVR_IL_PE_MVR,Peoria Pool RM 216 - 217,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{1247fd18-cdbb-4949-b667-c785d7c838f9},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,216.000000000000000,217.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4599144.795524380169809,Square Foot,Inland,non_fixed,3436,0.000045946077307,0.042705293466704
CEMVR_IL_PE_MVR_6,CEMVR_IL_PE_MVR,Peoria Pool RM 163 - 164,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{7985f66e-ef9c-4fd9-8204-5f13bec692c4},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,163.000000000000000,164.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,33060281.351790770888329,Square Foot,Inland,non_fixed,3436,0.000327221698171,0.128624266669307
CEMVR_IL_PE_MVR_60,CEMVR_IL_PE_MVR,Peoria Pool RM 217 - 218,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{9ac082cb-c8b0-4b44-b6f9-135f87375584},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,217.000000000000000,218.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4579142.633416900411248,Square Foot,Inland,non_fixed,3436,0.000045743473038,0.043503043246106
CEMVR_IL_PE_MVR_61,CEMVR_IL_PE_MVR,Peoria Pool RM 218 - 219,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{f66b69de-5641-40dd-8eb8-d08fb2c0f83e},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,218.000000000000000,219.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4502130.869333890266716,Square Foot,Inland,non_fixed,3436,0.000044973062586,0.063868923486039
CEMVR_IL_PE_MVR_62,CEMVR_IL_PE_MVR,Peoria Pool RM 219 - 220,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{49455786-b5b4-48b0-acc4-3372242f41ef},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,219.000000000000000,220.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4362742.470665169879794,Square Foot,Inland,non_fixed,3436,0.000043578809027,0.043053264255348
CEMVR_IL_PE_MVR_63,CEMVR_IL_PE_MVR,Peoria Pool RM 220 - 221,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{1bcdcb29-e6da-4a27-9dfb-cb1afd60bf30},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,220.000000000000000,221.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4066780.297401130199432,Square Foot,Inland,non_fixed,3436,0.000040623611994,0.041078500653434
CEMVR_IL_PE_MVR_64,CEMVR_IL_PE_MVR,Peoria Pool RM 221 - 222,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{dafb69f3-516a-478b-9e50-efc69db9e61c},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,221.000000000000000,222.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3591821.583887570071965,Square Foot,Inland,non_fixed,3436,0.000035882173961,0.044447754045923
CEMVR_IL_PE_MVR_65,CEMVR_IL_PE_MVR,Peoria Pool RM 222 - 223,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a4bfeed3-7791-43c4-a011-e8ce1ae5bc3b},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,222.000000000000000,223.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,2671549.540661179926246,Square Foot,Inland,non_fixed,3436,0.000026690511049,0.045943398236377
CEMVR_IL_PE_MVR_66,CEMVR_IL_PE_MVR,Peoria Pool RM 223 - 224,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{e4bab4b8-b6ac-42fe-8284-a214c295ccca},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,223.000000000000000,224.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4530499.707380410283804,Square Foot,Inland,non_fixed,3436,0.000045260297384,0.072783447028170
CEMVR_IL_PE_MVR_67,CEMVR_IL_PE_MVR,Peoria Pool RM 224 - 225,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a5be9bab-50d8-45b0-aaff-e08c97d3ae4b},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,224.000000000000000,225.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3402154.599676639772952,Square Foot,Inland,non_fixed,3436,0.000033984820448,0.039391597609465
CEMVR_IL_PE_MVR_68,CEMVR_IL_PE_MVR,Peoria Pool RM 225 - 226,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{4f85a893-e772-47c1-b09e-33798c3500f2},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,225.000000000000000,226.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3883648.888573879841715,Square Foot,Inland,non_fixed,3436,0.000038799642880,0.049469693440360
CEMVR_IL_PE_MVR_69,CEMVR_IL_PE_MVR,Peoria Pool RM 226 - 227,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{17c420ec-3c69-44ad-9469-e33faeb65454},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,226.000000000000000,227.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3600570.403632150031626,Square Foot,Inland,non_fixed,3436,0.000035970623912,0.037118749723588
CEMVR_IL_PE_MVR_7,CEMVR_IL_PE_MVR,Peoria Pool RM 164 - 165,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{0ed896e8-869f-47ee-bada-789f7e9e5794},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,164.000000000000000,165.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,36490618.786417573690414,Square Foot,Inland,non_fixed,3436,0.000361221454796,0.138399333092241
CEMVR_IL_PE_MVR_70,CEMVR_IL_PE_MVR,Peoria Pool RM 227 - 228,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{48d2e87e-6159-4628-a55c-2d95b565538e},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,227.000000000000000,228.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3617985.368647370021790,Square Foot,Inland,non_fixed,3436,0.000036143770103,0.042845899028167
CEMVR_IL_PE_MVR_71,CEMVR_IL_PE_MVR,Peoria Pool RM 228 - 229,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{5fa304ca-4337-471a-a12e-34ee41323b30},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,228.000000000000000,229.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3915301.939466909971088,Square Foot,Inland,non_fixed,3436,0.000039114975380,0.041997440776442
CEMVR_IL_PE_MVR_72,CEMVR_IL_PE_MVR,Peoria Pool RM 229 - 230,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{08663087-7ce2-4843-852d-5b8f16a284ba},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,229.000000000000000,230.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,3253733.996206529904157,Square Foot,Inland,non_fixed,3436,0.000032507679407,0.047415085687497
CEMVR_IL_PE_MVR_73,CEMVR_IL_PE_MVR,Peoria Pool RM 230 - 231,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b6aebc95-2a8f-4889-af34-9cf07cfe0612},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,230.000000000000000,231.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,4956429.355286260135472,Square Foot,Inland,non_fixed,3436,0.000049517060916,0.088847681798119
CEMVR_IL_PE_MVR_8,CEMVR_IL_PE_MVR,Peoria Pool RM 165 - 166,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{075972df-4799-49e1-afc3-e6189e15918d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,165.000000000000000,166.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,29495796.601418219506741,Square Foot,Inland,non_fixed,3436,0.000292058499781,0.121110387984266
CEMVR_IL_PE_MVR_9,CEMVR_IL_PE_MVR,Peoria Pool RM 166 - 167,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{fbb83bce-fa0e-45e1-b5ad-686e5e5f0554},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,166.000000000000000,167.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,IL Waterway Peoria Pool,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,5414680.238937060348690,Square Foot,Inland,non_fixed,3436,0.000053626920817,0.043569039153281
CEMVR_UM_11_MVR_1,CEMVR_UM_11_MVR,Pool 11 RM 613 - 614,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{62a5b422-1278-483f-b6c1-fb088666498c},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,613.000000000000000,614.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,8601991.727380430325866,Square Foot,Inland,non_fixed,3436,0.000087887497557,0.102761758178078
CEMVR_UM_11_MVR_10,CEMVR_UM_11_MVR,Pool 11 RM 604 - 605,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{bb74b620-bfd6-4dbc-b1ad-b270cac3f3ff},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,604.000000000000000,605.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9476347.608312180265784,Square Foot,Inland,non_fixed,3436,0.000096710148682,0.094587234327352
CEMVR_UM_11_MVR_11,CEMVR_UM_11_MVR,Pool 11 RM 603 - 604,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b88565a2-867a-472e-9646-87872cd73a2b},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,603.000000000000000,604.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9754433.207405369728804,Square Foot,Inland,non_fixed,3436,0.000099540324754,0.108067618622013
CEMVR_UM_11_MVR_12,CEMVR_UM_11_MVR,Pool 11 RM 602 - 603,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{d29d9675-c9eb-4d74-8020-1c9a39cad740},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,602.000000000000000,603.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9965707.373718110844493,Square Foot,Inland,non_fixed,3436,0.000101694839259,0.065417248976288
CEMVR_UM_11_MVR_13,CEMVR_UM_11_MVR,Pool 11 RM 601 - 602,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{459f59f7-7f85-4dd2-80d9-224846ab786c},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,601.000000000000000,602.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,7607862.510624759830534,Square Foot,Inland,non_fixed,3436,0.000077630482338,0.048949137453451
CEMVR_UM_11_MVR_14,CEMVR_UM_11_MVR,Pool 11 RM 600 - 601,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{4b3718e4-ff6f-4207-b354-1d54078b9bf4},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,600.000000000000000,601.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10623324.703401999548078,Square Foot,Inland,non_fixed,3436,0.000108389048819,0.100566100829312
CEMVR_UM_11_MVR_15,CEMVR_UM_11_MVR,Pool 11 RM 599 - 600,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{469e4e8d-0230-4cb8-98fc-cc5a1d0d68da},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,599.000000000000000,600.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11107303.795493630692363,Square Foot,Inland,non_fixed,3436,0.000113321780873,0.095682687170213
CEMVR_UM_11_MVR_16,CEMVR_UM_11_MVR,Pool 11 RM 598 - 599,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{d48cc8cc-6292-4152-bcc4-9acf7bfa2b3f},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,598.000000000000000,599.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,7844594.316250929608941,Square Foot,Inland,non_fixed,3436,0.000080027592503,0.050518480336154
CEMVR_UM_11_MVR_17,CEMVR_UM_11_MVR,Pool 11 RM 597 - 598,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{8c8d7462-f4e0-4525-aa68-5eed63bb2eb1},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,597.000000000000000,598.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14613735.403101749718189,Square Foot,Inland,non_fixed,3436,0.000149082332882,0.124468094176937
CEMVR_UM_11_MVR_18,CEMVR_UM_11_MVR,Pool 11 RM 596 - 597,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{4b316ade-21de-41f3-82ec-401933e3b716},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,596.000000000000000,597.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,15357783.843074550852180,Square Foot,Inland,non_fixed,3436,0.000156665125814,0.092461610739360
CEMVR_UM_11_MVR_19,CEMVR_UM_11_MVR,Pool 11 RM 595 - 596,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{aee11e3f-d214-4035-b2a7-fbc421b591ee},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,595.000000000000000,596.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,17091123.200040828436613,Square Foot,Inland,non_fixed,3436,0.000174339874775,0.152349111964513
CEMVR_UM_11_MVR_2,CEMVR_UM_11_MVR,Pool 11 RM 612 - 613,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{ffd22baa-2b30-48cf-a242-f8f49cd0892e},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,612.000000000000000,613.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,7666282.003336540423334,Square Foot,Inland,non_fixed,3436,0.000078311446487,0.066767194670806
CEMVR_UM_11_MVR_20,CEMVR_UM_11_MVR,Pool 11 RM 594 - 595,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{8485de29-9fbe-4b87-a10c-7cd19241d294},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,594.000000000000000,595.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,39218333.809897571802139,Square Foot,Inland,non_fixed,3436,0.000400069511670,0.145911830392546
CEMVR_UM_11_MVR_21,CEMVR_UM_11_MVR,Pool 11 RM 593 - 594,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{afd4aa54-17b8-44df-aa35-0c0ed292a65f},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,593.000000000000000,594.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,37651331.402700737118721,Square Foot,Inland,non_fixed,3436,0.000384060285569,0.119258043598126
CEMVR_UM_11_MVR_22,CEMVR_UM_11_MVR,Pool 11 RM 592 - 593,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{de849d1c-7814-4aae-81f3-d22837da613e},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,592.000000000000000,593.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,34479307.308923609554768,Square Foot,Inland,non_fixed,3436,0.000351678502284,0.081844554573721
CEMVR_UM_11_MVR_23,CEMVR_UM_11_MVR,Pool 11 RM 591 - 592,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a391293a-d0f5-425f-9dda-f2c2159f27bc},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,591.000000000000000,592.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 11,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,46151445.128353878855705,Square Foot,Inland,non_fixed,3436,0.000470712501965,0.088110684876681
