SurveyDateStamp	SurveyType	SurveyID	Reach_Name	Reach_ID	Cell_Size	Use	pctCoverage
19990602		UM_14_MVR_19990602_CS_50155040_99A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	5.03
19990824		UM_14_MVR_19990824_BD_50285042_99B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	13.01
19991006		UM_14_MVR_19991006_AD_50255042_99C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	15.51
20000419		UM_14_MVR_20000419_CS_50155046_00A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	39.76
20000815		UM_14_MVR_20000815_CS_50305046_00B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	46.21
20001004		UM_14_MVR_20001004_CS_50155040_00C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	6.05
20010521		UM_14_MVR_20010521_CS_50205061_01A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	42.09
20010619		UM_14_MVR_20010619_CS_50165042_01B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	20.87
20020801		UM_14_MVR_20020801_BD_50305042_02A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	13.22
20020911		UM_14_MVR_20020911_CS_50205045_02C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	39.14
20030721		UM_14_MVR_20030721_CS_50305043_03A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	27.83
20040816		UM_14_MVR_20040816_CS_50305040_04A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	2.6
20050801		UM_14_MVR_20050801_CS_50305044_05A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	28.93
20060509		UM_14_MVR_20060509_CS_50305045_06A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	39.11
20060724		UM_14_MVR_20060724_CS_50305041_06B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	3.16
20070815		UM_14_MVR_20070815_CS_50305042_07A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	18.38
20070912		UM_14_MVR_20070912_CS_50305042_07B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	18.93
20080723		UM_14_MVR_20080723_CS_50305045_08A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	34.35
20080923		UM_14_MVR_20080923_CS_50305045_08B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	42.31
20090331		UM_14_MVR_20090331_CS_50305045_09A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	23.31
20090602		UM_14_MVR_20090602_CS_50305045_09B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	34.01
20100508		UM_14_MVR_20100508_CS_49335225_10A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	37.12
20100712		UM_14_MVR_20100712_CS_50305042_10B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	16.56
20100918		UM_14_MVR_20100918_CS_50305042_10C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	13.94
20101110		UM_14_MVR_20101110_CS_50305042_10D	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	19.02
20110601		UM_14_MVR_20110601_CS_50285043_11A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	26.48
20110726		UM_14_MVR_20110726_CS_50285043_11B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	29.38
20110817		UM_14_MVR_20110817_BD_50285043_11C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	26.14
20120424		UM_14_MVR_20120424_CS_50305045_12A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	39.02
20120711		UM_14_MVR_20120711_CS_50305045_12B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	35.21
20140515		UM_14_MVR_20140515_CS_50305045_14A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	37.41
20140608		UM_14_MVR_20140608_OT_5040_L	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	2.5
20140608		UM_14_MVR_20140608_OT_5041_L	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	1.98
20140729		UM_14_MVR_20140729_CS_50305045_14B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	38.3
20150714		UM_14_MVR_20150714_CS_50305042_15A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	17.97
20150909		UM_14_MVR_20150909_CS_50305042_15B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	16.3
20151202		UM_14_MVR_20151202_CS_50305042_15C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	16.04
20160802		UM_14_MVR_20160802_CS_50305042_16A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	5.28
20170627		UM_14_MVR_20170627_CS_50365045_17A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	31.95
20170830		UM_14_MVR_20170830_CS_50305042_17B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	14.87
20171121		UM_14_MVR_20171121_CS_50325042_17C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	15.74
20180330		UM_14_MVR_20180330_CS_50285045_18A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	21.6
20180330		UM_14_MVR_20180330_CS_50435063_18A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	37.98
20180830		UM_14_MVR_20180830_CS_50305046_18A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	35.31
20180919		UM_14_MVR_20180919_CS_50315041_18B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	7.62
20190318		UM_14_MVR_20190318_CS_50305045_19A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	29.75
20190523		UM_14_MVR_20190523_CS_50305045_19B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	31.14
20190617		UM_14_MVR_20190617_CS_50305045_19C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	27.02
20190717		UM_14_MVR_20190717_CS_50305045_19D	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	30.89
20190827		UM_14_MVR_20190827_CS_50305045_19E	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	10.49
20200317		UM_14_MVR_20200317_CS_50205040_20A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	7.38
20200317		UM_14_MVR_20200317_CS_50405060_20A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	57.34
20200604		UM_14_MVR_20200604_BD_50305045_20B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	33.62
20210325		UM_14_MVR_20210325_CS_50305045_21A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	42.07
20210524		UM_14_MVR_20210524_CS_50305045_21B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	29.74
20210715		UM_14_MVR_20210715_CS_50305045_21C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	37.39
20210825		UM_14_MVR_20210825_CS_50305045_21D	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	37.8
20211202		UM_14_MVR_20211202_CS_50305040_21E	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	3.39
20220503		UM_14_MVR_20220503_CS_50305045_22A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	36.51
20220829		UM_14_MVR_20220829_CS_50305045_22E	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	36.83
20221128		UM_14_MVR_20221128_CS_50305040_22F	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	1.02
20230308		UM_14_MVR_20230308_CS_50305045_23A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	33.67
20230519		UM_14_MVR_20230519_CS_50305042_23B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	15.94
20230621		UM_14_MVR_20230621_CS_50475057_23A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	20.86
20231104		UM_14_MVR_20231104_OT_50205070_23A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	59.59
20240402		UM_14_MVR_20240402_CS_50305045_24A	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	37.6
20240601		UM_14_MVR_20240601_OT_5040_L	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	3.13
20240601		UM_14_MVR_20240601_OT_5041_L	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	2.76
20240601		UM_14_MVR_20240601_OT_5043_L	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	1.61
20240601		UM_14_MVR_20240601_OT_5044_L	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	1.05
20240603		UM_14_MVR_20240603_CS_50305045_24B	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	36.34
20240722		UM_14_MVR_20240722_CS_50305040_24C	Pool 14 RM 504 - 505	UM_14_MVR_18	10	1	1.48
19970729		UM_14_MVR_19970729_CS_50195044_97A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	62.15
19980922		UM_14_MVR_19980922_CS_50275040_98B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	48.5
19990602		UM_14_MVR_19990602_CS_50155040_99A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	63.62
19990824		UM_14_MVR_19990824_BD_50285042_99B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	34.89
19991006		UM_14_MVR_19991006_AD_50255042_99C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	33.05
20000419		UM_14_MVR_20000419_CS_50155046_00A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	43.12
20000815		UM_14_MVR_20000815_CS_50305046_00B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	36.36
20001004		UM_14_MVR_20001004_CS_50155040_00C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	38.2
20010521		UM_14_MVR_20010521_CS_50205061_01A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	0	55.89
20010619		UM_14_MVR_20010619_CS_50165042_01B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	31.29
20010925		UM_14_MVR_20010925_CS_50155030_01C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	1.38
20020801		UM_14_MVR_20020801_BD_50305042_02A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	26.06
20020911		UM_14_MVR_20020911_CS_50205045_02C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	37.17
20030721		UM_14_MVR_20030721_CS_50305043_03A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	38.9
20040816		UM_14_MVR_20040816_CS_50305040_04A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	34.21
20050801		UM_14_MVR_20050801_CS_50305044_05A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	30.58
20050908		UM_14_MVR_20050908_CS_50305040_05B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	26.14
20060509		UM_14_MVR_20060509_CS_50305045_06A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	38.09
20060724		UM_14_MVR_20060724_CS_50305041_06B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	15.75
20060920		UM_14_MVR_20060920_BD_50335038_06C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	4.93
20060920		UM_14_MVR_20060920_CS_50155032_06B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	4.34
20070815		UM_14_MVR_20070815_CS_50305042_07A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	36.58
20070912		UM_14_MVR_20070912_CS_50305042_07B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	40.27
20080723		UM_14_MVR_20080723_CS_50305045_08A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	32.76
20080923		UM_14_MVR_20080923_CS_50305045_08B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	36.91
20090331		UM_14_MVR_20090331_CS_50305045_09A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	20.08
20090602		UM_14_MVR_20090602_CS_50305045_09B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	34.06
20090805		UM_14_MVR_20090805_BD_50325040_09C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	11.97
20090929		UM_14_MVR_20090929_BD_50335039_09D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	7.88
20091006		UM_14_MVR_20091006_BD_50335039_09E	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	7.83
20100508		UM_14_MVR_20100508_CS_49335225_10A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	21.99
20100622		UM_14_MVR_20100622_CS_50155030_10A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	2.25
20100712		UM_14_MVR_20100712_CS_50305042_10B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	32.97
20100918		UM_14_MVR_20100918_CS_50305042_10C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	30.22
20101110		UM_14_MVR_20101110_CS_50305042_10D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	38.08
20110601		UM_14_MVR_20110601_CS_50285043_11A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	41.43
20110726		UM_14_MVR_20110726_CS_50285043_11B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	43.23
20110817		UM_14_MVR_20110817_BD_50285043_11C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	37.39
20120424		UM_14_MVR_20120424_CS_50305045_12A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	36.72
20120711		UM_14_MVR_20120711_CS_50305045_12B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	36.26
20121106		UM_14_MVR_20121106_CS_50325059_12A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	5.94
20130610		UM_14_MVR_20130610_CS_50175033_13A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	6.55
20140515		UM_14_MVR_20140515_CS_50305045_14A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	40.12
20140608		UM_14_MVR_20140608_OT_5031_L	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	1.56
20140608		UM_14_MVR_20140608_OT_5037_L	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	2.65
20140729		UM_14_MVR_20140729_CS_50305045_14B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	32.91
20140903		UM_14_MVR_20140903_BD_50345039_14C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	9.28
20140925		UM_14_MVR_20140925_AD_50345039_14D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	5.69
20150427		UM_14_MVR_20150427_CS_50185032_15A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	6.07
20150714		UM_14_MVR_20150714_CS_50305042_15A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	36.75
20150909		UM_14_MVR_20150909_CS_50305042_15B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	31.16
20151202		UM_14_MVR_20151202_CS_50305042_15C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	30.66
20160802		UM_14_MVR_20160802_CS_50305042_16A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	33.77
20170503		UM_14_MVR_20170503_CS_50205032_17A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	10.23
20170626		UM_14_MVR_20170626_CS_50195036_17B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	15.15
20170627		UM_14_MVR_20170627_CS_50365045_17A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	11.29
20170830		UM_14_MVR_20170830_CS_50305042_17B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	31.65
20171121		UM_14_MVR_20171121_CS_50145032_17C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	5.56
20171121		UM_14_MVR_20171121_CS_50325042_17C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	25.09
20180330		UM_14_MVR_20180330_CS_50285045_18A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	48.01
20180830		UM_14_MVR_20180830_CS_50305046_18A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	25.55
20180919		UM_14_MVR_20180919_CS_50315041_18B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	24.72
20190318		UM_14_MVR_20190318_CS_50305045_19A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	26.75
20190523		UM_14_MVR_20190523_CS_50305045_19B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	31.26
20190617		UM_14_MVR_20190617_CS_50305045_19C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	24.43
20190717		UM_14_MVR_20190717_CS_50305045_19D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	31.12
20190813		UM_14_MVR_20190813_CS_50145032_19A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	5.04
20190827		UM_14_MVR_20190827_CS_50305045_19E	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	32.81
20190910		UM_14_MVR_20190910_CS_50305040_19F	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	33.14
20191009		UM_14_MVR_20191009_AD_50325039_19G	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	19.84
20191009		UM_14_MVR_20191009_CS_50205031_19A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	1.12
20191021		UM_14_MVR_20191021_AD_50325039_19H	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	9.37
20200317		UM_14_MVR_20200317_CS_50205040_20A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	17.23
20200317		UM_14_MVR_20200317_CS_50405060_20A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	2.91
20200604		UM_14_MVR_20200604_BD_50305045_20B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	24.71
20200709		UM_14_MVR_20200709_CS_50335040_20C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	13.48
20200727		UM_14_MVR_20200727_CS_50315040_20D2	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	20.94
20200727		UM_14_MVR_20200727_CS_50335040_20D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	13.27
20200824		UM_14_MVR_20200824_CS_50305040_20E	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	24.32
20201007		UM_14_MVR_20201007_AD_50325040_20F	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	10.44
20210325		UM_14_MVR_20210325_CS_50305045_21A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	22.88
20210524		UM_14_MVR_20210524_CS_50305045_21B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	18.06
20210715		UM_14_MVR_20210715_CS_50305045_21C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	31.66
20210825		UM_14_MVR_20210825_CS_50305045_21D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	38.86
20211202		UM_14_MVR_20211202_CS_50305040_21E	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	29.13
20220503		UM_14_MVR_20220503_CS_50305045_22A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	26.43
20220517		UM_14_MVR_20220517_BD_50265040_22B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	13.54
20220615		UM_14_MVR_20220615_CS_50305040_22C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	21.54
20220705		UM_14_MVR_20220705_AD_50285040_22D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	19.7
20220829		UM_14_MVR_20220829_CS_50305045_22E	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	23.71
20221128		UM_14_MVR_20221128_CS_50305040_22F	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	23.37
20230308		UM_14_MVR_20230308_CS_50305045_23A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	25
20230519		UM_14_MVR_20230519_CS_50305042_23B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	35.88
20230620		UM_14_MVR_20230620_CS_50305040_23C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	18.74
20230622		UM_14_MVR_20230622_CS_50195031_23A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	2.41
20230629		UM_14_MVR_20230629_BD_50315039_23D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	16.69
20230629		UM_18_MVR_20230629_CS_5026531_23B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	3.06
20230629		UM_14_MVR_20230629_CS_50265031_23B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	3.06
20230707		UM_14_MVR_20230707_BD_50315039_23E	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	18.41
20230707		UM_14_MVR_20230707_CS_50265031_23C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	3.29
20230801		UM_14_MVR_20230801_AD_50265039_23F	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	21.16
20231104		UM_14_MVR_20231104_OT_50205070_23A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	16.16
20240402		UM_14_MVR_20240402_CS_50305045_24A	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	26.48
20240601		UM_14_MVR_20240601_OT_5032_L	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	2.13
20240601		UM_14_MVR_20240601_OT_5033_C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	2.14
20240601		UM_14_MVR_20240601_OT_5038_L	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	4.06
20240603		UM_14_MVR_20240603_CS_50305045_24B	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	27.48
20240722		UM_14_MVR_20240722_CS_50305040_24C	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	29.29
20240917		UM_14_MVR_20240917_CS_50325040_24D	Pool 14 RM 503 - 504	UM_14_MVR_19	10	1	16.93
19980921		UM_14_MVR_19980921_CS_50125027_98A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	31.06
19980922		UM_14_MVR_19980922_CS_50275040_98B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	20.8
19990602		UM_14_MVR_19990602_CS_50155040_99A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	71.7
19990824		UM_14_MVR_19990824_BD_50285042_99B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	8.59
19991006		UM_14_MVR_19991006_AD_50255042_99C	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	23.46
20000419		UM_14_MVR_20000419_CS_50155046_00A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	43
20001004		UM_14_MVR_20001004_CS_50155040_00C	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	48.94
20010521		UM_14_MVR_20010521_CS_50205061_01A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	0	40.02
20010619		UM_14_MVR_20010619_CS_50165042_01B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	41.74
20010925		UM_14_MVR_20010925_CS_50155030_01C	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	45.97
20020430		UM_14_MVR_20020430_CS_50155030_02A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	47.75
20020822		UM_14_MVR_20020822_CS_50155030_02B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	44.44
20020911		UM_14_MVR_20020911_CS_50205045_02C	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	42.8
20030521		UM_14_MVR_20030521_CS_50155030_03A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	36.17
20031106		UM_14_MVR_20031106_CS_50155030_03B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	40.5
20041020		UM_14_MVR_20041020_CS_50155030_04A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	42.13
20050315		UM_14_MVR_20050315_CS_50105030_05A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	37.64
20060508		UM_14_MVR_20060508_CS_50155030_06A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	38.48
20060920		UM_14_MVR_20060920_CS_50155032_06B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	35.44
20070326		UM_14_MVR_20070326_CS_50155030_07A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	38.95
20080528		UM_14_MVR_20080528_CS_50155030_08A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	39.98
20090331		UM_14_MVR_20090331_CS_50155030_09A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	38.52
20090602		UM_14_MVR_20090602_CS_50305045_09B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	1.03
20091021		UM_14_MVR_20091021_CS_50155030_09B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	39.22
20100508		UM_14_MVR_20100508_CS_49335225_10A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	25.56
20100622		UM_14_MVR_20100622_CS_50155030_10A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	46.13
20110601		UM_14_MVR_20110601_CS_50285043_11A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	8.63
20110602		UM_14_MVR_20110602_CS_50155030_11A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	46.26
20110726		UM_14_MVR_20110726_CS_50285043_11B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	9.65
20110817		UM_14_MVR_20110817_BD_50285043_11C	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	8.95
20120424		UM_14_MVR_20120424_CS_50155030_12A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	42.74
20130610		UM_14_MVR_20130610_CS_50175029_13A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	38.32
20130610		UM_14_MVR_20130610_CS_50175033_13A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	42.1
20140515		UM_14_MVR_20140515_CS_50155030_14A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	44.76
20140608		UM_14_MVR_20140608_OT_5023_L	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	1.26
20140608		UM_14_MVR_20140608_OT_5024_L	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	1.23
20140608		UM_14_MVR_20140608_OT_5026_L	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	1.38
20140608		UM_14_MVR_20140608_OT_5028_L	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	2.04
20150427		UM_14_MVR_20150427_CS_50185032_15A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	37.69
20170503		UM_14_MVR_20170503_CS_50205032_17A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	52.47
20170626		UM_14_MVR_20170626_CS_50195036_17B	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	40.83
20171121		UM_14_MVR_20171121_CS_50145032_17C	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	37.46
20180330		UM_14_MVR_20180330_CS_50285045_18A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	3.03
20190813		UM_14_MVR_20190813_CS_50145032_19A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	34.49
20191009		UM_14_MVR_20191009_CS_50205031_19A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	37.26
20200316		UM_14_MVR_20200316_CS_50005020_20A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	1.01
20200317		UM_14_MVR_20200317_CS_50205040_20A	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	32.83
20210825		UM_14_MVR_20210825_CS_50305045_21D	Pool 14 RM 502 - 503	UM_14_MVR_20	10	1	1.67
