SURVEYJOBIDPK,SDSID,SDSFEATURENAME,SDSFEATUREDESCRIPTION,SDSMETADATAID,MEDIAIDFK,SURVEYTYPE,SURVEY_YEAR,DATE_START,DATE_END,DN_RIV_MIL,UP_RIV_MIL,RIVER,POOL,SURVEY_VESSEL,SURVEY_LOCATION,DATA_DENSITY,WATER_SURFACE,WS_DATUM,STAGE,LOL_SURFACE,LABOR_SOURCE,PLOT_LINK,POINT_COUNT,Z_MIN,Z_MAX,Z_MEAN,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
MVRUM13_53835392_97B,,,,,,conditional,1997,19970924,19970924,538.3,539.2,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,10894,-43.05,-0.62,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_53335333_97A,,Wing Dam 16,,,,conditional,1997,19970924,19970924,533.3,533.3,Mississippi_River,13,,PERIPHERAL,,,MSL 1912,,583,Hired_Labor,,5321,-17.6,-1.7,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM14_51555178_97A,,,,,,conditional,1997,19970723,19970723,515.5,517.8,Mississippi_River,14,,CHANNEL,,,MSL 1912,,572,Hired_Labor,,16350,-35.55,0.86,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM14_50195044_97A,,,,,,conditional,1997,19970729,19970729,501.9,504.4,Mississippi_River,14,,CHANNEL,,,MSL 1912,,572,Hired_Labor,,17382,-31.19,-0.41,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM14_49584967_97A,,,,,,conditional,1997,19971014,19971014,495.8,496.7,Mississippi_River,14,,CHANNEL,,,MSL 1912,,572,Hired_Labor,,14558,-44.51,-2.89,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM16_48224828_97A,,,,,,conditional,1997,19970305,19970305,482.2,482.8,Mississippi_River,16,,CHANNEL,,,MSL 1912,,545,Hired_Labor,,4644,-24.74,2.43,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM16_46084624_97A,,,,,,conditional,1997,19970306,19970306,460.8,462.4,Mississippi_River,16,,CHANNEL,,,MSL 1912,,545,Hired_Labor,,5509,-27.4,-2.1,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM17_47194732_18C,,Buffalo,,,,afterDredging,2018,20181127,20181127,471.9,473.2,Mississippi_River,17,CORMORANT,CHANNEL,100,548.6,MSL 1912,3.8,536,Hired_Labor,,21920,-14.8,-6.51,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41304140_18A,,Furnal Island,,,,conditional,2018,20180508,20180508,413,414,Mississippi_River,18,HINDS,CHANNEL,200,532.9,MSL 1912,4.3,528,Hired_Labor,,15515,-30.32,-2.29,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41444154_18A,,Oquawka Bend,,,,conditional,2018,20180508,20180508,414.4,415.4,Mississippi_River,18,HINDS,CHANNEL,200,532.8,MSL 1912,4.8,528,Hired_Labor,,15599,-22.94,4.25,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41784187_18A,,Oquawka Upper to Benton Island,,,,conditional,2018,20180508,20180508,417.8,418.7,Mississippi_River,18,HINDS,CHANNEL,100,534.4,MSL 1912,6.4,528,Hired_Labor,,32617,-39.97,-4.83,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_42504270_18A,,Cherokee to Keithsburg,,,,conditional,2018,20180611,20180611,425,427,Mississippi_River,18,COOT,CHANNEL,200,534.3,MSL 1912,6.3,528,Hired_Labor,,16215,-22.24,0.11,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM21_33083327_18F,,Hogback,,,,beforeDredging,2018,20181024,20181024,330.8,332.7,Mississippi_River,21,COOT,CHANNEL,100,481.4,MSL 1912,11.4,470,Hired_Labor,,23821,-33.53,0,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM21_32913308_18A,,Quincy Bay Upper to Hogback,,,,conditional,2018,20181024,20181024,329.1,330.8,Mississippi_River,21,COOT,CHANNEL,200,480.7,MSL 1912,10.7,470,Hired_Labor,,16655,-34.99,-1.78,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM21_33533367_18D,,Lagrange,,,,conditional,2018,20181107,20181107,335.3,336.7,Mississippi_River,21,COOT,CHANNEL,100,479.2,MSL 1912,9.2,470,Hired_Labor,,10443,-21.69,-0.59,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM21_33673384_18C,,Howard's Crossing,,,,conditional,2018,20181107,20181107,336.7,338.4,Mississippi_River,21,COOT,CHANNEL,100,480,MSL 1912,10,470,Hired_Labor,,13839,-26.92,-0.56,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM21_33843397_18A,,Howard's to Smoot's Chute,,,,conditional,2018,20181107,20181107,338.4,339.7,Mississippi_River,21,COOT,CHANNEL,100,480.6,MSL 1912,10.6,470,Hired_Labor,,14131,-19.68,-4.5,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM21_33083325_18G,,Hogback,,,,afterDredging,2018,20181120,20181120,330.8,332.5,Mississippi_River,21,COOT,CHANNEL,100,475.3,MSL 1912,5.3,470,Hired_Labor,,20472,-24.5,3.06,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM12_56205620_97A,,Wing Dam 38,,,,conditional,1997,19971002,19971002,562,562,Mississippi_River,12,,PERIPHERAL,,,MSL 1912,,592,Hired_Labor,,5184,-14.4,-3.7,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM12_56225622_97A,,Wing Dam 37,,,,conditional,1997,19971002,19971002,562.2,562.2,Mississippi_River,12,,PERIPHERAL,,,MSL 1912,,592,Hired_Labor,,4660,-19.19,-4.19,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_55385557_97A,,,,,,conditional,1997,19970514,19970514,553.8,555.7,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,19290,-36.27,5.39,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_55575565_97A,,,,,,conditional,1997,19970514,19970514,555.7,556.5,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,8111,-45.24,5.6,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_55185538_97A,,,,,,conditional,1997,19970515,19970515,551.8,553.8,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,17418,-25.32,3.68,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_54945518_97A,,,,,,conditional,1997,19970516,19970516,549.4,551.8,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,24555,-35.5,3.42,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_52265235_97A,,,,,,conditional,1997,19970623,19970623,522.6,523.5,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,13141,-38.4,-2.9,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM19_39884001_97A,,,,,,conditional,1997,19970819,19970819,398.8,400.1,Mississippi_River,19,,CHANNEL,,,MSL 1912,,518.2,Hired_Labor,,14405,-21.93,-0.61,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM19_38383838_97A,,Fort Madison SBH,,,,conditional,1997,19971030,19971030,383.8,383.8,Mississippi_River,19,,HARBOR,,,MSL 1912,,518.2,Hired_Labor,,1007,-17.9,-1.9,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM20_35503570_97A,,,,,,conditional,1997,19970611,19970611,355,357,Mississippi_River,20,,CHANNEL,,,MSL 1912,,,Hired_Labor,,24882,-23.7,0.17,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM20_34853502_97A,,,,,,conditional,1997,19970805,19970805,348.5,350.2,Mississippi_River,20,,CHANNEL,,,MSL 1912,,,Hired_Labor,,18991,-30.77,-1.37,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM20_34753485_97A,,,,,,conditional,1997,19970806,19970806,347.5,348.5,Mississippi_River,20,,CHANNEL,,,MSL 1912,,,Hired_Labor,,10488,-34.11,-4.56,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM20_36343639_97A,,,,,,conditional,1997,19970819,19970819,363.4,363.9,Mississippi_River,20,,CHANNEL,,,MSL 1912,,,Hired_Labor,,3467,-20.05,-2.75,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM20_34853500_97B,,,,,,conditional,1997,19970910,19970910,348.5,350,Mississippi_River,20,,CHANNEL,,,MSL 1912,,,Hired_Labor,,18014,-30.17,-1.01,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM21_33003311_97A,,,,,,conditional,1997,19970416,19970416,330,331.1,Mississippi_River,21,,CHANNEL,,,MSL 1912,,470,Hired_Labor,,6196,-41.8,-4.6,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM21_32733280_97A,,,,,,conditional,1997,19970603,19970603,327.3,328,Mississippi_River,21,,CHANNEL,,,MSL 1912,,470,Hired_Labor,,6119,-29.25,-7.12,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_42704290_18A,,Keithsburg to Keithsburg Upper,,,,conditional,2018,20180611,20180611,427,429,Mississippi_River,18,COOT,CHANNEL,200,535,MSL 1912,7,528,Hired_Labor,,12491,-20.31,-0.37,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41274143_18B,,Furnal Island,,,,conditional,2018,20180612,20180612,412.7,414.3,Mississippi_River,18,COOT,CHANNEL,100,528.6,MSL 1912,0.6,528,Hired_Labor,,8785,-30.63,-2.33,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41594172_18A,,Oquawka,,,,conditional,2018,20180612,20180612,415.9,417.2,Mississippi_River,18,COOT,CHANNEL,200,529.8,MSL 1912,1.8,528,Hired_Labor,,12726,-34.53,-6.8,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41874203_18A,,Benton Island,,,,conditional,2018,20180612,20180612,418.7,420.3,Mississippi_River,18,COOT,CHANNEL,200,531.4,MSL 1912,3.4,528,Hired_Labor,,10297,-29.15,-6.58,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_42504267_18B,,Cherokee to Keithsburg,,,,conditional,2018,20180801,20180801,425,426.7,Mississippi_River,18,COOT,CHANNEL,100,532.7,MSL 1912,4.7,528,Hired_Labor,,12256,-20.96,-2.76,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM21_33853404_18B,,Howard's to Smoot's Chute,,,,beforeDredging,2018,20181127,20181127,338.5,340.4,Mississippi_River,21,CORMORANT,CHANNEL,100,477,MSL 1912,7,470,Hired_Labor,,54364,-20.21,-2.75,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_30503068_18A,,Harris Island to Cave Hollow,Bank to bank,,,conditional,2018,20180327,20180327,305,306.8,Mississippi_River,22,COOT,CHANNEL,100,461.5,MSL 1912,2,459.5,Hired_Labor,,159753,-40.16,0.59,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM24_30003010_18A,,Lock 22 Lower,,,,conditional,2018,20180423,20180423,300,301,Mississippi_River,24,HINDS,CHANNEL,200,457.6,MSL 1912,8.6,449.1,Hired_Labor,,14656,-23.41,8.44,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_30533057_18B,,Harris Island,,,,conditional,2018,20180424,20180424,305.3,305.7,Mississippi_River,22,HINDS,CHANNEL,200,461.3,MSL 1912,1.8,459.5,Hired_Labor,,6080,-18.42,-7.77,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM13_52545274_97A,,,,,,conditional,1997,19970625,19970625,525.4,527.4,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,15684,-34.95,-1.8,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_49224931_97A,,,,,,conditional,1997,19970410,19970410,492.2,493.1,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,10316,-22,3.6,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_49224931_97B,,,,,,conditional,1997,19970730,19970730,492.2,493.1,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,11219,-21.1,-0.86,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_48334843_97A,,,,,,conditional,1997,19970618,19970618,483.3,484.3,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,4847,-20.9,-3.7,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_48304832_97A,,,,,,conditional,1997,19970717,19970717,483,483.2,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,7634,-18.48,-2.38,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_48954910_97A,,,,,,conditional,1997,19970902,19970902,489.5,491,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,6202,-15.9,-7.2,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM12_56105610_97A,,Closing Dam 15,,,,conditional,1997,19971002,19971002,561,561,Mississippi_River,12,,PERIPHERAL,,,MSL 1912,,592,Hired_Labor,,4193,-15.63,-4.13,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_54755494_97A,,,,,,conditional,1997,19970519,19970519,547.5,549.4,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,18210,-36.26,2.74,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_54345452_97A,,,,,,conditional,1997,19970520,19970520,543.4,545.2,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,17062,-29.52,2.14,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_54525472_97A,,,,,,conditional,1997,19970520,19970520,545.2,547.2,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,22173,-35.47,2.02,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_53165337_97A,,,,,,conditional,1997,19970521,19970521,531.6,533.7,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,25869,-46.19,-0.97,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_53715391_97A,,,,,,conditional,1997,19970522,19970522,537.1,539.1,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,29335,-39.75,0.08,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_52355253_97A,,,,,,conditional,1997,19970624,19970624,523.5,525.3,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,49810,-28.4,5.8,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM13_52745295_97A,,,,,,conditional,1997,19970625,19970625,527.4,529.5,Mississippi_River,13,,CHANNEL,,,MSL 1912,,583,Hired_Labor,,17169,-35.3,-1.6,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_41304140_18C,,Furnal Island,,,,conditional,2018,20180802,20180802,413,414,Mississippi_River,18,HINDS,CHANNEL,200,532.3,MSL 1912,4.3,528,Hired_Labor,,36130,-30.18,-4.51,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41464150_18B,,Oquawka Bend,,,,conditional,2018,20180802,20180802,414.6,415,Mississippi_River,18,DUBUQUE,CHANNEL,5,528.4,MSL 1912,0.4,528,Hired_Labor,,279569,-20.54,-5.41,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41874203_18B,,Benton Island,,,,conditional,2018,20180802,20180802,418.7,420.3,Mississippi_River,18,COOT,CHANNEL,200,530.5,MSL 1912,2.5,528,Hired_Labor,,11947,-25.92,-5.13,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_42374250_18A,,Cherokee,,,,conditional,2018,20180802,20180802,423.7,425,Mississippi_River,18,COOT,CHANNEL,100,531.8,MSL 1912,3.8,528,Hired_Labor,,10574,-23.44,-4.23,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_31103120_18A,,Turtle Island,,,,conditional,2018,20180424,20180424,311,312,Mississippi_River,22,HINDS,CHANNEL,200,463.6,MSL 1912,4.1,459.5,Hired_Labor,,21059,-30.51,-2.73,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_31303143_18A,,Whitney,,,,conditional,2018,20180424,20180424,313,314.3,Mississippi_River,22,HINDS,CHANNEL,400,464.9,MSL 1912,5.4,459.5,Hired_Labor,,19311,-30.82,-8.34,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_31933205_18A,,NE Missouri Power,,,,conditional,2018,20180424,20180424,319.3,320.5,Mississippi_River,22,HINDS,CHANNEL,200,467.6,MSL 1912,8.1,459.5,Hired_Labor,,16158,-26.74,-5.81,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_32203235_18A,,Fabius Island to Orton Island,,,,conditional,2018,20180424,20180424,322,323.5,Mississippi_River,22,HINDS,CHANNEL,200,467.5,MSL 1912,8,459.5,Hired_Labor,,27142,-27.36,-9.31,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_30623063_18C,,Wing Dam 6,For use with WD repair,,,conditional,2018,20180530,20180530,306.2,306.3,Mississippi_River,22,CLARK,PERIPHERAL,50,461.8,MSL 1912,2.2,459.5,Hired_Labor,,27708,-55.18,-2.1,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM15_48294839_97A,,,,,,conditional,1997,19971007,19971007,482.9,483.9,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,10097,-32.7,-2.4,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_48394859_97A,,,,,,conditional,1997,19971007,19971007,483.9,485.9,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,19691,-32.19,-1.79,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_48594876_97A,,,,,,conditional,1997,19971008,19971008,485.9,487.6,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,16455,-26.59,-2,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_48764891_97A,,,,,,conditional,1997,19971008,19971008,487.6,489.1,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,18193,-24.03,-2.03,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM15_48914907_97A,,,,,,conditional,1997,19971020,19971020,489.1,490.7,Mississippi_River,15,,CHANNEL,,,MSL 1912,,561,Hired_Labor,,23660,-19,-1.17,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM16_47964809_97A,,,,,,conditional,1997,19970506,19970506,479.6,480.9,Mississippi_River,16,,CHANNEL,,,MSL 1912,,545,Hired_Labor,,16441,-19.54,7.21,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_42504250_97A,,Closing Dam 18 notch,,,,conditional,1997,19970827,19970827,425,425,Mississippi_River,18,,PERIPHERAL,,,MSL 1912,,528,Hired_Labor,,583,-31.13,-1.73,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM17_44654482_97D,,,,,,conditional,1997,19970821,19970821,446.5,448.2,Mississippi_River,17,,CHANNEL,,,MSL 1912,,535.9,Hired_Labor,,8243,-21.76,-5.51,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM17_44724482_97F,,,,,,conditional,1997,19970917,19970917,447.2,448.2,Mississippi_River,17,,CHANNEL,,,MSL 1912,,535.9,Hired_Labor,,11620,-22.4,-2.4,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM17_44724480_97G,,,,,,conditional,1997,19971015,19971015,447.2,448,Mississippi_River,17,,CHANNEL,,,MSL 1912,,535.9,Hired_Labor,,11223,-18.85,-4.32,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_42634277_97A,,,,,,conditional,1997,19970805,19970805,426.3,427.7,Mississippi_River,18,,CHANNEL,,,MSL 1912,,528,Hired_Labor,,14318,-22.01,0.39,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_41824188_97A,,,,,,conditional,1997,19970806,19970806,418.2,418.8,Mississippi_River,18,,CHANNEL,,,MSL 1912,,528,Hired_Labor,,16370,-36.19,-2.87,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_42484263_97A,,,,,,conditional,1997,19970806,19970806,424.8,426.3,Mississippi_River,18,,CHANNEL,,,MSL 1912,,528,Hired_Labor,,15749,-22.34,1.02,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_41424153_97A,,,,,,conditional,1997,19970807,19970807,414.2,415.3,Mississippi_River,18,,CHANNEL,,,MSL 1912,,528,Hired_Labor,,9314,-25.5,-1.88,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_42014201_97A,,Wing Dam 2,,,,conditional,1997,19970813,19970813,420.1,420.1,Mississippi_River,18,,PERIPHERAL,,,MSL 1912,,528,Hired_Labor,,6339,-14.11,-2.21,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_41334136_18D,,Furnal Island,,,,conditional,2018,20180806,20180806,413.3,413.6,Mississippi_River,18,DUBUQUE,CHANNEL,50,528.4,MSL 1912,0.4,528,Hired_Labor,,32026,-25.29,-2.44,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41304140_18E,,Furnal Island,,,,conditional,2018,20180926,20180926,413,414,Mississippi_River,18,DUBUQUE,CHANNEL,100,530.5,MSL 1912,2.5,528,Hired_Labor,,41914,-29.17,-1.9,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM18_41444154_18C,,Oquawka Bend,,,,conditional,2018,20180926,20180926,414.4,415.4,Mississippi_River,18,DUBUQUE,CHANNEL,100,531,MSL 1912,3,528,Hired_Labor,,53004,-21.95,-1.74,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_30503064_18D,,Harris Island,,,,conditional,2018,20180531,20180531,305,306.4,Mississippi_River,22,CLARK,CHANNEL,100,461.8,MSL 1912,2.2,459.5,Hired_Labor,,34345,-34.58,-2.5,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_32333243_18B,,Orton Island to Lock 21 Lower,,,,beforeDredging,2018,20180814,20180814,323.3,324.3,Mississippi_River,22,DUBUQUE,CHANNEL,100,465.7,MSL 1912,6.2,459.5,Hired_Labor,,14009,-23.62,-4.41,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_30503068_18E,,Harris Island to Cave Hollow,,,,conditional,2018,20180815,20180815,305,306.8,Mississippi_River,22,COOT,CHANNEL,100,460.5,MSL 1912,1,459.5,Hired_Labor,,12131,-34.99,-4,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_32333243_18C,,Orton Island to Lock 21 Lower,,,,beforeDredging,2018,20180816,20180816,323.3,324.3,Mississippi_River,22,DUBUQUE,CHANNEL,100,464.5,MSL 1912,5,459.5,Hired_Labor,,33179,-26.2,-4.4,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM22_31013111_18A,,Glaucus Island to Turtle Island,,,,conditional,2018,20180827,20180827,310.1,311.1,Mississippi_River,22,COOT,CHANNEL,200,461,MSL 1912,1.5,459.5,Hired_Labor,,15394,-40.97,-3.95,,B5ODTLHJ,2/21/2019 17:26,B5ODTLHJ,2/21/2019 17:26
MVRUM16_47254739_97B,,,,,,conditional,1997,19970903,19970903,472.5,473.9,Mississippi_River,16,,CHANNEL,,,MSL 1912,,545,Hired_Labor,,16292,-20.27,-0.5,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM17_44804495_97E,,,,,,conditional,1997,19970825,19970825,448,449.5,Mississippi_River,17,,CHANNEL,,,MSL 1912,,535.9,Hired_Labor,,7584,-18.66,-4.07,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_42514251_97A,,Closing Dam 18 Lower,,,,conditional,1997,19970827,19970827,425.1,425.1,Mississippi_River,18,,PERIPHERAL,,,MSL 1912,,528,Hired_Labor,,2086,-33.48,1.62,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_42034211_97B,,,,,,conditional,1997,19970903,19970903,420.3,421.1,Mississippi_River,18,,CHANNEL,,,MSL 1912,,528,Hired_Labor,,7279,-21.11,-1.27,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
MVRUM18_41884203_97D,,,,,,conditional,1997,19970917,19970917,418.8,420.3,Mississippi_River,18,,CHANNEL,,,MSL 1912,,528,Hired_Labor,,6463,-23.28,-3.47,,B5ODTLHJ,6/18/2019 19:37,B5ODTLHJ,6/18/2019 19:37
